# scorer=cert K=3 N=300 M=1245 seed=1 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 flexibility_diag=1 dataset_step=1400 eps=0.01 damp=0
step,move,vertex,dir,sT,sF,sI,bias_cert,score,abspol,margin,prod_plus,prod_minus,degree,n_inc,len1,len2,len3,len4p,Sigma_before,Sigma_per_N,step_frac,eta_before,r,converged,crashed,sat_oracle,delta_sigma,eta_after,mean_sI_after,delta_mean_sI
1400,back,277,0,0.3869672686,0.3515790349,0.2614536965,0.6484209651,0.6484209651,0.03538823376,0.04791606645,0.4032159825,0.4264922297,14,14,0,2,12,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4359006028,32,0.1951498398,-0.007381724645
1400,back,277,1,0.3869672686,0.3515790349,0.2614536965,0.6484209651,0.6484209651,0.03538823376,0.04791606645,0.4032159825,0.4264922297,14,14,0,2,12,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4026593613,43,0.1978854296,-0.004646134809
1400,back,2,0,0.4580558544,0.3553277653,0.1866163803,0.6446722347,0.6446722347,0.1027280891,0.1262972189,0.2894748218,0.3443461504,7,7,0,1,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.805694133,48,0.1895648439,-0.01296672055
1400,back,2,1,0.4580558544,0.3553277653,0.1866163803,0.6446722347,0.6446722347,0.1027280891,0.1262972189,0.2894748218,0.3443461504,7,7,0,1,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4927764914,191,0.198336533,-0.004195031448
1400,back,79,0,0.432013672,0.3625507009,0.2054356271,0.6374492991,0.6374492991,0.0694629711,0.08742271044,0.3222775951,0.3616911482,7,7,0,1,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,79,1,0.432013672,0.3625507009,0.2054356271,0.6374492991,0.6374492991,0.0694629711,0.08742271044,0.3222775951,0.3616911482,7,7,0,1,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5578388222,38,0.1920974681,-0.01043409635
1400,back,250,0,0.3653015311,0.3856496667,0.2490488022,0.6346984689,0.6346984689,0.02034813552,0.02709648188,0.4053856386,0.392389165,10,10,0,0,10,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5177761009,98,0.1905273338,-0.01200423067
1400,back,250,1,0.3653015311,0.3856496667,0.2490488022,0.6346984689,0.6346984689,0.02034813552,0.02709648188,0.4053856386,0.392389165,10,10,0,0,10,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5750885349,40,0.1961511967,-0.006380367729
1400,back,21,0,0.4024697031,0.3654078338,0.2321224631,0.6345921662,0.6345921662,0.03706186927,0.04826533854,0.3657821125,0.3884697802,12,12,0,1,11,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5140079787,42,0.1962505666,-0.006280997809
1400,back,21,1,0.4024697031,0.3654078338,0.2321224631,0.6345921662,0.6345921662,0.03706186927,0.04826533854,0.3657821125,0.3884697802,12,12,0,1,11,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.443951656,37,0.1962086749,-0.006322889482
1400,back,229,0,0.5347027468,0.3694404153,0.09585683791,0.6305595847,0.6305595847,0.1652623315,0.1827833671,0.1520186835,0.2060120434,8,8,0,1,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,229,1,0.5347027468,0.3694404153,0.09585683791,0.6305595847,0.6305595847,0.1652623315,0.1827833671,0.1520186835,0.2060120434,8,8,0,1,7,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.4459576995,53,0.2011487371,-0.001382827337
1400,back,296,0,0.5001356285,0.3756496229,0.1242147486,0.6243503771,0.6243503771,0.1244860056,0.142142158,0.1989503861,0.2484969037,6,6,0,1,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,296,1,0.5001356285,0.3756496229,0.1242147486,0.6243503771,0.6243503771,0.1244860056,0.142142158,0.1989503861,0.2484969037,6,6,0,1,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.757891242,50,0.1865179078,-0.01601365666
1400,back,244,0,0.5448586299,0.3769307647,0.0782106054,0.6230692353,0.6230692353,0.1679278652,0.1821759571,0.1255247426,0.1718380498,10,10,0,1,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.9860775794,94,0.1829055773,-0.0196259871
1400,back,244,1,0.5448586299,0.3769307647,0.0782106054,0.6230692353,0.6230692353,0.1679278652,0.1821759571,0.1255247426,0.1718380498,10,10,0,1,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5667176847,43,0.1986501556,-0.00388140878
1400,back,198,0,0.5626970948,0.3800204374,0.05728246774,0.6199795626,0.6199795626,0.1826766574,0.1937766629,0.09239412264,0.1309903663,8,8,0,2,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-1.314152105,192,0.1847515985,-0.0177799659
1400,back,198,1,0.5626970948,0.3800204374,0.05728246774,0.6199795626,0.6199795626,0.1826766574,0.1937766629,0.09239412264,0.1309903663,8,8,0,2,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,237,0,0.4195908815,0.3864893611,0.1939197574,0.6135106389,0.6135106389,0.03310152037,0.04106479556,0.3160821428,0.3341087368,9,9,0,3,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.6611193336,40,0.2019336285,-0.0005979359302
1400,back,237,1,0.4195908815,0.3864893611,0.1939197574,0.6135106389,0.6135106389,0.03310152037,0.04106479556,0.3160821428,0.3341087368,9,9,0,3,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.5345488222,47,0.18939035,-0.01314121438
1400,back,13,0,0.5490057495,0.3923465511,0.05864769938,0.6076534489,0.6076534489,0.1566591983,0.1664193079,0.09651504405,0.1300409025,11,11,0,1,10,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-1.183400257,69,0.1834558558,-0.01907570865
1400,back,13,1,0.5490057495,0.3923465511,0.05864769938,0.6076534489,0.6076534489,0.1566591983,0.1664193079,0.09651504405,0.1300409025,11,11,0,1,10,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,207,0,0.4612021365,0.3932166572,0.1455812063,0.6067833428,0.6067833428,0.06798547933,0.07956926957,0.2399228786,0.2701963318,14,14,0,3,11,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,207,1,0.4612021365,0.3932166572,0.1455812063,0.6067833428,0.6067833428,0.06798547933,0.07956926957,0.2399228786,0.2701963318,14,14,0,3,11,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,295,0,0.4779340962,0.4347678388,0.08729806499,0.5652321612,0.5652321612,0.04316625743,0.04729502127,0.1544463868,0.1672165609,7,7,0,3,4,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,295,1,0.4779340962,0.4347678388,0.08729806499,0.5652321612,0.5652321612,0.04316625743,0.04729502127,0.1544463868,0.1672165609,7,7,0,3,4,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,196,0,0.4466632672,0.4577085123,0.09562822052,0.5533367328,0.5533367328,0.01104524516,0.01221316876,0.176340995,0.1728210235,5,5,0,1,4,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,196,1,0.4466632672,0.4577085123,0.09562822052,0.5533367328,0.5533367328,0.01104524516,0.01221316876,0.176340995,0.1728210235,5,5,0,1,4,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,213,0,0.4528792982,0.4674314196,0.07968928224,0.5471207018,0.5471207018,0.01455212144,0.01581218295,0.1496319632,0.1456521056,10,10,0,1,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,213,1,0.4528792982,0.4674314196,0.07968928224,0.5471207018,0.5471207018,0.01455212144,0.01581218295,0.1496319632,0.1456521056,10,10,0,1,9,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.838666948,168,0.1952716019,-0.007259962538
1400,back,158,0,0.4548666527,0.4759408737,0.06919247357,0.5451333473,0.5451333473,0.02107422101,0.02264079351,0.1320318073,0.1269276112,10,10,0,2,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-1.109782143,71,0.1864909621,-0.01604060235
1400,back,158,1,0.4548666527,0.4759408737,0.06919247357,0.5451333473,0.5451333473,0.02107422101,0.02264079351,0.1320318073,0.1269276112,10,10,0,2,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,215,0,0.4592480918,0.4850279402,0.05572396797,0.5407519082,0.5407519082,0.02577984846,0.02730117845,0.1082077501,0.1030490455,8,8,0,0,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,215,1,0.4592480918,0.4850279402,0.05572396797,0.5407519082,0.5407519082,0.02577984846,0.02730117845,0.1082077501,0.1030490455,8,8,0,0,8,0,1.204509176,0.004015030588,0.2866666667,4,0.9,1,0,-1,-0.7168997319,145,0.1965335802,-0.005997984201
1400,back,172,0,0.4856540572,0.4671736935,0.04717224932,0.5328263065,0.5328263065,0.01848036371,0.01939528283,0.08853213279,0.09171307751,7,7,0,1,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,172,1,0.4856540572,0.4671736935,0.04717224932,0.5328263065,0.5328263065,0.01848036371,0.01939528283,0.08853213279,0.09171307751,7,7,0,1,6,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,195,0,0.4821342482,0.4674811356,0.05038461622,0.5325188644,0.5325188644,0.01465311253,0.01543057619,0.09461564574,0.09729281391,7,7,0,2,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
1400,back,195,1,0.4821342482,0.4674811356,0.05038461622,0.5325188644,0.5325188644,0.01465311253,0.01543057619,0.09461564574,0.09729281391,7,7,0,2,5,0,1.204509176,0.004015030588,0.2866666667,4,0.9,0,0,-1,0,-1,0,0
