# scorer=cert K=3 N=300 M=1245 seed=1 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 lyapunov=0 lyapunov_step=-1 lyapunov_check=0 stability_constrained=1 tight_physical=1 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed,lyapunov_rho,lyapunov_exponent,lyapunov_iterations,lyapunov_jvp_error,tight_converged,tight_lyapunov_rho,tight_lyapunov_exponent,tight_lyapunov_iterations,tight_Sigma,selected_stability_rho,selected_stability_sigma,stability_probes
1788,dec,190,535,0.5438369731,0.00181278991,148,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1789,back,189,529,0.527174124,0.00175724708,9,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.5567106525,1
1790,dec,190,533,0.5567445784,0.001855815261,21,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1791,back,189,529,0.5264834633,0.001754944878,31,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.5567106525,1
1792,dec,190,533,0.5571362882,0.001857120961,15,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1793,back,189,529,0.526114473,0.00175371491,21,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.5567106525,1
1794,dec,190,533,0.5566294048,0.001855431349,14,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1795,back,189,529,0.5258367121,0.00175278904,15,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.5567106525,1
1796,dec,190,533,0.5562936878,0.001854312293,15,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1797,back,189,529,0.5256954286,0.001752318095,15,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.5567106525,1
1798,dec,190,533,0.5564230718,0.001854743573,14,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1799,back,189,529,0.5265058611,0.001755019537,16,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.5567106525,1
1800,dec,190,533,0.5568614044,0.001856204681,21,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1801,back,189,529,0.5267117658,0.001755705886,16,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.5567106525,1
1802,dec,190,533,0.5560259814,0.001853419938,39,0,0.9645012368,110,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1803,dec,189,529,0.5258700262,0.001752900087,15,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.4929597914,2
1804,back,188,526,0.4931449916,0.001643816639,14,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1805,dec,189,529,0.526544177,0.001755147257,23,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.4929597914,2
1806,back,188,526,0.4923747831,0.001641249277,23,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1807,dec,189,529,0.5262231968,0.001754077323,23,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.4929597914,2
1808,back,188,526,0.4922837354,0.001640945785,23,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1809,dec,189,529,0.5260544702,0.001753514901,23,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.4929597914,2
1810,back,188,526,0.4922258053,0.001640752684,23,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1811,dec,189,529,0.5259612554,0.001753204185,23,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.4929597914,2
1812,back,188,526,0.4922068705,0.001640689568,23,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1813,dec,189,529,0.5259137166,0.001753045722,23,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.4929597914,2
1814,back,188,526,0.4921974257,0.001640658086,23,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1815,dec,189,529,0.5258885859,0.001752961953,23,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.4929597914,2
1816,back,188,526,0.4921926728,0.001640642243,23,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1817,dec,189,529,0.5258764329,0.001752921443,23,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.4929597914,2
1818,back,188,526,0.4921899716,0.001640633239,23,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1819,dec,189,529,0.5258709345,0.001752903115,23,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.4929597914,2
1820,back,188,526,0.4921883698,0.001640627899,23,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.5265023043,1
1821,dec,189,529,0.5258687438,0.001752895813,23,0,0.9645012368,111,0,-inf,0,0,0,0,-inf,0,0,0,0.4929597914,2
1822,dec,188,526,0.4921874266,0.001640624755,23,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1823,back,187,519,0.4644398324,0.001548132775,38,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4879388968,2
1824,dec,188,523,0.4881476451,0.001627158817,19,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1825,back,187,519,0.4637309202,0.001545769734,11,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.489643696,2
1826,dec,188,523,0.4890588347,0.001630196116,31,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1827,back,187,519,0.4634282298,0.001544760766,13,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4968810288,2
1828,dec,188,523,0.4969881988,0.001656627329,9,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1829,back,187,519,0.4637295369,0.001545765123,7,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4968810288,2
1830,dec,188,523,0.4970537685,0.001656845895,6,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1831,back,187,519,0.4638403562,0.001546134521,5,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4968810288,1
1832,dec,188,523,0.4966791782,0.001655597261,9,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1833,back,187,519,0.4638465954,0.001546155318,9,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4968810288,2
1834,dec,188,523,0.4970256373,0.001656752124,5,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1835,back,187,519,0.4634194035,0.001544731345,9,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4968810288,2
1836,dec,188,523,0.4968805276,0.001656268425,9,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1837,back,187,519,0.4640346722,0.001546782241,5,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4968810288,1
1838,dec,188,523,0.49775179,0.001659172633,11,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1839,back,187,519,0.4639814455,0.001546604818,47,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4968810288,2
1840,dec,188,523,0.4966082298,0.001655360766,7,0,0.9645012368,112,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1841,dec,187,519,0.4642600447,0.001547533482,12,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,1
1842,back,186,516,0.4302794155,0.001434264718,14,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1843,dec,187,519,0.4641406531,0.00154713551,14,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,2
1844,back,186,516,0.4315451909,0.00143848397,10,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1845,dec,187,519,0.4636518362,0.001545506121,10,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,1
1846,back,186,516,0.4308469605,0.001436156535,7,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.4624766032,1
1847,dec,187,519,0.4621812067,0.001540604022,22,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,1
1848,back,186,516,0.4306812734,0.001435604245,11,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1849,dec,187,519,0.4641342646,0.001547114215,7,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,1
1850,back,186,516,0.4305292947,0.001435097649,8,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1851,dec,187,519,0.4636651578,0.001545550526,6,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,1
1852,back,186,516,0.4306883809,0.001435627936,13,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1853,dec,187,519,0.4639658266,0.001546552755,11,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,1
1854,back,186,516,0.4304773569,0.001434924523,7,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1855,dec,187,519,0.4635277248,0.001545092416,8,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,1
1856,back,186,516,0.4306771144,0.001435590381,7,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1857,dec,187,519,0.4636838123,0.001545612708,7,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,1
1858,back,186,516,0.4309066921,0.00143635564,8,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.4637425905,1
1859,dec,187,519,0.4638318004,0.001546106001,8,0,0.9645012368,113,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,1
1860,dec,186,516,0.4311869145,0.001437289715,9,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,1
1861,back,185,515,0.3989431655,0.001329810552,6,0,0.9645012368,115,0,-inf,0,0,0,0,-inf,0,0,0,0.4293646814,1
1862,dec,186,518,0.430033218,0.00143344406,12,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,1
1863,back,185,515,0.398317253,0.001327724177,10,0,0.9645012368,115,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,1
1864,dec,186,516,0.4307228993,0.001435742998,11,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,1
1865,back,185,515,0.3987113044,0.001329037681,6,0,0.9645012368,115,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,1
1866,dec,186,516,0.4311462354,0.001437154118,8,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,1
1867,back,185,515,0.3986224054,0.001328741351,11,0,0.9645012368,115,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,1
1868,dec,186,516,0.4313428369,0.001437809456,11,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,1
1869,back,185,515,0.3979342762,0.001326447587,53,0,0.9645012368,115,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,1
1870,dec,186,516,0.4310271643,0.001436757214,11,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,1
1871,back,185,515,0.3981847775,0.001327282592,11,0,0.9645012368,115,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,1
1872,dec,186,516,0.4305916678,0.001435305559,48,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,1
1873,back,185,515,0.3987576771,0.001329192257,10,0,0.9645012368,115,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,1
1874,dec,186,516,0.4318299608,0.001439433203,7,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,2
1875,back,185,515,0.397680921,0.00132560307,6,0,0.9645012368,115,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,1
1876,dec,186,516,0.4304827565,0.001434942522,11,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,1
1877,back,185,515,0.3984466815,0.001328155605,16,0,0.9645012368,115,0,-inf,0,0,0,0,-inf,0,0,0,0.4308908754,1
1878,dec,186,516,0.430762483,0.001435874943,11,0,0.9645012368,114,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,2
1879,dec,185,515,0.3989914198,0.001329971399,6,0,0.9645012368,115,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,5
1880,back,184,510,0.3565863284,0.001188621095,12,0,0.961501773,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,1
1881,dec,185,515,0.3980313387,0.001326771129,15,0,0.961501773,115,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,5
1882,back,184,510,0.3560272428,0.001186757476,15,0,0.9612995059,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,1
1883,dec,185,515,0.3978665275,0.001326221758,14,0,0.9612995059,115,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,6
1884,back,184,510,0.3560791739,0.00118693058,14,0,0.9601795419,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,1
1885,dec,185,515,0.3977174936,0.001325724979,14,0,0.9601795419,115,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,5
1886,back,184,510,0.3564299964,0.001188099988,14,0,0.9601795419,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,1
1887,dec,185,515,0.3975997781,0.001325332594,15,0,0.9601795419,115,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,6
1888,back,184,510,0.356327723,0.001187759077,14,0,0.9601795419,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,1
1889,dec,185,515,0.397723668,0.00132574556,17,0,0.9601795419,115,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,5
1890,back,184,510,0.3563124557,0.001187708186,22,0,0.9601795419,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,1
1891,dec,185,515,0.3973728282,0.001324576094,25,0,0.9601795419,115,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,5
1892,back,184,510,0.3564557463,0.001188185821,16,0,0.9601795419,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,1
1893,dec,185,515,0.3984399012,0.001328133004,12,0,0.9601795419,115,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,5
1894,back,184,510,0.356808695,0.001189362317,11,0,0.9601795419,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,1
1895,dec,185,515,0.3971971793,0.001323990598,26,0,0.9601795419,115,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,4
1896,back,184,510,0.3569794053,0.001189931351,29,0,0.9601795419,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3981303572,1
1897,dec,185,515,0.3973490289,0.001324496763,35,0,0.9601795419,115,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,4
1898,dec,184,510,0.356754934,0.001189183113,17,0,0.9601795419,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,4
1899,back,183,506,0.3168991646,0.001056330549,12,0,0.9601795419,117,0,-inf,0,0,0,0,-inf,0,0,0,0.3549760101,1
1900,dec,184,511,0.3548602754,0.001182867585,23,0,0.9601795419,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,6
1901,back,183,506,0.3171933021,0.001057311007,30,0,0.9601795419,117,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,1
1902,dec,184,510,0.3560482433,0.001186827478,24,0,0.9601795419,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,4
1903,back,183,506,0.3163866415,0.001054622138,22,0,0.9601795419,117,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,1
1904,dec,184,510,0.3556113662,0.001185371221,8,0,0.9601795419,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,5
1905,back,183,506,0.3166758726,0.001055586242,14,0,0.9584711074,117,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,1
1906,dec,184,510,0.3559591273,0.001186530424,22,0,0.9584711074,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,4
1907,back,183,506,0.3166855575,0.001055618525,15,0,0.9584711074,117,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,1
1908,dec,184,510,0.3561911773,0.001187303924,13,0,0.9584711074,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,4
1909,back,183,506,0.3168611175,0.001056203725,16,0,0.9584711074,117,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,1
1910,dec,184,510,0.3561650158,0.001187216719,24,0,0.9584711074,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,4
1911,back,183,506,0.3167909076,0.001055969692,13,0,0.9584711074,117,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,1
1912,dec,184,510,0.3565399002,0.001188466334,16,0,0.9584711074,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,4
1913,back,183,506,0.3166386286,0.001055462095,15,0,0.9584711074,117,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,1
1914,dec,184,510,0.3560034764,0.001186678255,16,0,0.9584711074,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,4
1915,back,183,506,0.3166541055,0.001055513685,17,0,0.9584711074,117,0,-inf,0,0,0,0,-inf,0,0,0,0.3564048008,1
1916,dec,184,510,0.3564866168,0.001188288723,12,0,0.9584711074,116,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,4
1917,dec,183,506,0.3163538986,0.001054512995,16,0,0.9584711074,117,0,-inf,0,0,0,0,-inf,0,0,0,0.2642363679,12
1918,back,182,503,0.2645889075,0.000881963025,223,0,0.9504363952,118,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,1
1919,dec,183,506,0.316062836,0.001053542787,209,0,0.9504363952,117,0,-inf,0,0,0,0,-inf,0,0,0,0.2642363679,11
1920,back,182,503,0.2634401308,0.0008781337694,16,0,0.9504363952,118,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,1
1921,dec,183,506,0.3161221585,0.001053740528,151,0,0.9504363952,117,0,-inf,0,0,0,0,-inf,0,0,0,0.2642363679,12
1922,back,182,503,0.2641764484,0.0008805881612,207,0,0.9504363952,118,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,1
1923,dec,183,506,0.3165710547,0.001055236849,167,0,0.9504363952,117,0,-inf,0,0,0,0,-inf,0,0,0,0.2642363679,11
1924,back,182,503,0.263494299,0.0008783143301,103,0,0.9504363952,118,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,1
1925,dec,183,506,0.316920267,0.00105640089,239,0,0.9504363952,117,0,-inf,0,0,0,0,-inf,0,0,0,0.2642363679,13
1926,back,182,503,0.2644858582,0.0008816195275,258,0,0.9478612794,118,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,1
1927,dec,183,506,0.3159140532,0.001053046844,95,0,0.9478612794,117,0,-inf,0,0,0,0,-inf,0,0,0,0.2642363679,14
1928,back,182,503,0.2641291767,0.000880430589,278,0,0.9474380724,118,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,1
1929,dec,183,506,0.3164031402,0.001054677134,239,0,0.9474380724,117,0,-inf,0,0,0,0,-inf,0,0,0,0.2642363679,15
1930,back,182,503,0.2648058514,0.0008826861713,291,0,0.9466839109,118,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,1
1931,dec,183,506,0.3157861523,0.001052620508,95,0,0.9466839109,117,0,-inf,0,0,0,0,-inf,0,0,0,0.2642363679,15
1932,back,182,503,0.2640575256,0.000880191752,278,0,0.9466839109,118,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,1
1933,dec,183,506,0.3164024858,0.001054674953,239,0,0.9466839109,117,0,-inf,0,0,0,0,-inf,0,0,0,0.2642363679,15
1934,back,182,503,0.2648027803,0.0008826759343,291,0,0.9466524276,118,0,-inf,0,0,0,0,-inf,0,0,0,0.3166945446,1
1935,dec,183,506,0.3157829773,0.001052609924,95,0,0.9466524276,117,0,-inf,0,0,0,0,-inf,0,0,0,0.2642363679,15
1936,dec,182,503,0.2640578776,0.0008801929253,278,0,0.9466524276,118,0,-inf,0,0,0,0,-inf,0,0,0,0.2434401824,1
1937,back,181,500,0.2435301502,0.0008117671673,69,0,0.9466524276,119,0,-inf,0,0,0,0,-inf,0,0,0,0.2802151797,3
1938,dec,182,505,0.2800932253,0.0009336440843,26,0,0.9466524276,118,0,-inf,0,0,0,0,-inf,0,0,0,0.2590685835,1
1939,back,181,498,0.2588529012,0.0008628430039,9,0,0.9466524276,119,0,-inf,0,0,0,0,-inf,0,0,0,0.2590685835,1
1940,dec,181,498,0.2591016088,0.0008636720294,0,1,0.9466524276,119,0,-inf,0,0,0,0,-inf,0,0,0,0.2380045589,1
1941,back,180,493,0.2382342425,0.0007941141418,4,0,0.9466524276,120,0,-inf,0,0,0,0,-inf,0,0,0,0.262872118,3
1942,dec,181,497,0.2633926846,0.0008779756153,19,0,0.9466524276,119,0,-inf,0,0,0,0,-inf,0,0,0,0.2380045589,1
1943,back,180,493,0.2380911691,0.0007936372305,26,0,0.9466524276,120,0,-inf,0,0,0,0,-inf,0,0,0,0.261602544,3
1944,dec,181,496,0.2621086558,0.0008736955194,11,0,0.9466524276,119,0,-inf,0,0,0,0,-inf,0,0,0,0.2380045589,1
1945,back,180,493,0.2379827496,0.0007932758321,13,0,0.9466524276,120,0,-inf,0,0,0,0,-inf,0,0,0,0.2709301703,3
1946,dec,181,496,0.2711416896,0.0009038056319,146,0,0.9466524276,119,0,-inf,0,0,0,0,-inf,0,0,0,0.2380045589,4
1947,back,180,493,0.2375528467,0.0007918428225,31,0,0.9466524276,120,0,-inf,0,0,0,0,-inf,0,0,0,0.2709301703,2
1948,dec,181,496,0.2707638291,0.000902546097,19,0,0.9466524276,119,0,-inf,0,0,0,0,-inf,0,0,0,0.2380045589,3
1949,back,180,493,0.2373197145,0.0007910657149,69,0,0.9466524276,120,0,-inf,0,0,0,0,-inf,0,0,0,0.2709301703,3
1950,dec,181,496,0.2702437338,0.0009008124461,15,0,0.9466524276,119,0,-inf,0,0,0,0,-inf,0,0,0,0.2380045589,3
1951,back,180,493,0.2372253947,0.0007907513158,15,0,0.9466524276,120,0,-inf,0,0,0,0,-inf,0,0,0,0.2709301703,3
1952,dec,181,496,0.2705736655,0.0009019122184,36,0,0.9466524276,119,0,-inf,0,0,0,0,-inf,0,0,0,0.2380045589,4
1953,back,180,493,0.2375068089,0.0007916893629,57,0,0.9466524276,120,0,-inf,0,0,0,0,-inf,0,0,0,0.2709301703,2
1954,dec,181,496,0.271236531,0.0009041217701,91,0,0.9466524276,119,0,-inf,0,0,0,0,-inf,0,0,0,0.2380045589,4
1955,dec,180,493,0.23794166,0.0007931388668,32,0,0.9466524276,120,0,-inf,0,0,0,0,-inf,0,0,0,0.2034952625,3
1956,back,179,488,0.2031957865,0.0006773192884,14,0,0.9466524276,121,0,-inf,0,0,0,0,-inf,0,0,0,0.2380045589,3
1957,dec,180,493,0.238123542,0.00079374514,28,0,0.9466524276,120,0,-inf,0,0,0,0,-inf,0,0,0,0.2008547952,4
1958,back,179,485,0.2011009951,0.0006703366503,13,0,0.9466524276,121,0,-inf,0,0,0,0,-inf,0,0,0,0.2380045589,2
1959,dec,180,493,0.2380678917,0.0007935596391,55,0,0.9466524276,120,0,-inf,0,0,0,0,-inf,0,0,0,0.2034952626,3
1960,back,179,488,0.2038824687,0.0006796082289,22,0,0.9466524276,121,0,-inf,0,0,0,0,-inf,0,0,0,0.2380045589,2
1961,dec,180,493,0.2379836187,0.0007932787291,15,0,0.9466524276,120,0,-inf,0,0,0,0,-inf,0,0,0,0.2034952625,3
1962,back,179,488,0.2032429688,0.0006774765628,17,0,0.9466524276,121,0,-inf,0,0,0,0,-inf,0,0,0,0.2380045589,2
1963,dec,180,493,0.2380378335,0.0007934594451,22,0,0.9466524276,120,0,-inf,0,0,0,0,-inf,0,0,0,0.2034952626,3
1964,back,179,488,0.2033013398,0.0006776711326,17,0,0.9466524276,121,0,-inf,0,0,0,0,-inf,0,0,0,0.2253306082,3
1965,dec,180,489,0.225609606,0.0007520320201,8,0,0.9466524276,120,0,-inf,0,0,0,0,-inf,0,0,0,0.2034952626,1
1966,back,179,488,0.203743316,0.0006791443868,7,0,0.9466524276,121,0,-inf,0,0,0,0,-inf,0,0,0,0.2380045589,3
1967,dec,180,493,0.2385377258,0.0007951257527,65,0,0.9466524276,120,0,-inf,0,0,0,0,-inf,0,0,0,0.2004836091,4
1968,back,179,489,0.2006919653,0.0006689732177,22,0,0.9466524276,121,0,-inf,0,0,0,0,-inf,0,0,0,0.2357125615,1
1969,dec,180,492,0.2360520952,0.0007868403173,15,0,0.9466524276,120,0,-inf,0,0,0,0,-inf,0,0,0,0.2004836091,4
1970,back,179,489,0.2001199691,0.0006670665636,15,0,0.9466524276,121,0,-inf,0,0,0,0,-inf,0,0,0,0.2380045589,1
1971,dec,180,493,0.2386658383,0.0007955527944,14,0,0.9466524276,120,0,-inf,0,0,0,0,-inf,0,0,0,0.2034952626,3
1972,back,179,488,0.2036553504,0.000678851168,17,0,0.9466524276,121,0,-inf,0,0,0,0,-inf,0,0,0,0.2380045589,3
1973,dec,180,493,0.2379931634,0.0007933105446,22,0,0.9466524276,120,0,-inf,0,0,0,0,-inf,0,0,0,0.2034952626,3
1974,dec,179,488,0.2039517662,0.0006798392208,16,0,0.9466524276,121,0,-inf,0,0,0,0,-inf,0,0,0,0.1103972081,46
1975,back,178,485,0.1108695885,0.0003695652951,30,0,0.9156831838,122,0,-inf,0,0,0,0,-inf,0,0,0,0.1439549514,3
1976,dec,179,488,0.1444302153,0.0004814340511,90,0,0.9156831838,121,0,-inf,0,0,0,0,-inf,0,0,0,0.1103972081,3
1977,back,178,485,0.1099908672,0.0003666362241,37,0,0.9156831838,122,0,-inf,0,0,0,0,-inf,0,0,0,0.1439549514,2
1978,dec,179,488,0.1440900518,0.0004803001727,23,0,0.9156831838,121,0,-inf,0,0,0,0,-inf,0,0,0,0.1103972081,3
1979,back,178,485,0.1100570028,0.0003668566759,46,0,0.9156831838,122,0,-inf,0,0,0,0,-inf,0,0,0,0.1457833109,3
1980,dec,179,490,0.1456364654,0.0004854548848,20,0,0.9156831838,121,0,-inf,0,0,0,0,-inf,0,0,0,0.1103972081,3
1981,back,178,485,0.1105888024,0.0003686293414,15,0,0.9156831838,122,0,-inf,0,0,0,0,-inf,0,0,0,0.1457833109,2
1982,dec,179,490,0.1451685315,0.0004838951051,15,0,0.9156831838,121,0,-inf,0,0,0,0,-inf,0,0,0,0.1103972081,3
1983,back,178,485,0.110352726,0.0003678424201,15,0,0.9156831838,122,0,-inf,0,0,0,0,-inf,0,0,0,0.2034952625,1
1984,dec,179,488,0.2038924097,0.0006796413658,91,0,0.9156831838,121,0,-inf,0,0,0,0,-inf,0,0,0,0.1103972081,46
