# scorer=cert K=3 N=300 M=1245 seed=1 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 lyapunov=1 lyapunov_step=1400 lyapunov_check=0 adjoint_check=1 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed,lyapunov_rho,lyapunov_exponent,lyapunov_iterations,lyapunov_jvp_error,adjoint_identity_error,adjoint_eigenvalue,adjoint_overlap,adjoint_right_residual,adjoint_left_residual,tight_converged,tight_lyapunov_rho,tight_lyapunov_exponent,tight_lyapunov_iterations,tight_Sigma
699,back,261,930,2.156716725,0.007189055751,2,0,0.9781790691,39,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
700,dec,262,937,2.178385033,0.007261283444,2,0,0.9781790691,38,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
701,dec,261,930,2.15657493,0.0071885831,3,0,0.9781790691,39,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
702,back,260,926,2.134902691,0.007116342302,3,0,0.9781790691,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
703,dec,261,933,2.156162373,0.00718720791,2,0,0.9781790691,39,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
704,back,260,926,2.135317318,0.007117724394,3,0,0.9781790691,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
705,dec,261,930,2.156490132,0.007188300439,3,0,0.9781790691,39,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
706,back,260,926,2.135085013,0.007116950042,2,0,0.9781790691,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
707,dec,261,930,2.156705746,0.007189019152,2,0,0.9781790691,39,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
708,back,260,926,2.135037856,0.007116792853,3,0,0.9781790691,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
709,dec,261,930,2.156579342,0.007188597806,2,0,0.9781790691,39,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
710,back,260,926,2.13499675,0.007116655833,3,0,0.9781790691,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
711,dec,261,930,2.156718744,0.007189062481,2,0,0.9781790691,39,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
712,back,260,926,2.135359898,0.007117866326,2,0,0.9781790691,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
713,dec,261,930,2.156389815,0.007187966049,3,0,0.9781790691,39,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
714,back,260,926,2.135258304,0.007117527679,2,0,0.9781790691,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
715,dec,261,930,2.156310686,0.007187702288,3,0,0.9781790691,39,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
716,back,260,926,2.135279308,0.007117597695,2,0,0.9781790691,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
717,dec,261,930,2.156310367,0.007187701223,3,0,0.9781790691,39,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
718,back,260,926,2.135208378,0.007117361259,2,0,0.9781790691,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
719,dec,261,930,2.156326656,0.007187755521,3,0,0.9781790691,39,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
720,dec,260,926,2.135179522,0.007117265072,2,0,0.9781790691,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
721,back,259,917,2.111882805,0.007039609351,3,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
722,dec,260,926,2.134948138,0.007116493792,5,0,0.976883579,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
723,back,259,923,2.111707202,0.007039024006,2,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
724,dec,260,926,2.135084828,0.007116949428,2,0,0.976883579,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
725,back,259,923,2.111473254,0.00703824418,2,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
726,dec,260,926,2.135165032,0.007117216773,2,0,0.976883579,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
727,back,259,917,2.11217298,0.007040576601,3,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
728,dec,260,926,2.134960069,0.007116533563,3,0,0.976883579,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
729,back,259,917,2.112018805,0.007040062682,3,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
730,dec,260,926,2.135134017,0.00711711339,3,0,0.976883579,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
731,back,259,917,2.112016971,0.007040056569,3,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
732,dec,260,926,2.135123115,0.00711707705,3,0,0.976883579,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
733,back,259,917,2.112125801,0.007040419335,3,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
734,dec,260,926,2.135269985,0.007117566616,3,0,0.976883579,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
735,back,259,917,2.111601172,0.007038670573,4,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
736,dec,260,926,2.134653374,0.007115511248,3,0,0.976883579,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
737,back,259,917,2.111781083,0.007039270278,3,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
738,dec,260,926,2.135094473,0.007116981577,3,0,0.976883579,40,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
739,dec,259,917,2.112007354,0.007040024514,3,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
740,back,258,914,2.088639799,0.006962132663,2,0,0.976883579,42,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
741,dec,259,923,2.111610578,0.007038701928,3,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
742,back,258,914,2.088325644,0.006961085479,3,0,0.976883579,42,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
743,dec,259,923,2.111553842,0.007038512805,3,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
744,back,258,914,2.088085928,0.006960286428,4,0,0.976883579,42,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
745,dec,259,923,2.110983993,0.007036613311,3,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
746,back,258,914,2.088059214,0.00696019738,3,0,0.976883579,42,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
747,dec,259,923,2.111426981,0.007038089938,3,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
748,back,258,914,2.088337553,0.006961125175,3,0,0.976883579,42,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
749,dec,259,923,2.111454168,0.00703818056,3,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
750,back,258,914,2.088374727,0.006961249089,3,0,0.976883579,42,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
751,dec,259,923,2.111549648,0.007038498828,3,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
752,back,258,914,2.088485163,0.006961617209,3,0,0.976883579,42,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
753,dec,259,923,2.111642603,0.007038808677,3,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
754,back,258,914,2.087962936,0.006959876452,4,0,0.976883579,42,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
755,dec,259,923,2.111062815,0.007036876049,3,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
756,back,258,914,2.088126004,0.006960420013,3,0,0.976883579,42,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
757,dec,259,923,2.111462822,0.007038209408,3,0,0.976883579,41,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
758,dec,258,914,2.08834436,0.006961147865,3,0,0.976883579,42,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
759,back,257,906,2.064109937,0.006880366457,5,0,0.9763675166,43,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
760,dec,258,914,2.088260193,0.006960867311,5,0,0.9763675166,42,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
761,back,257,910,2.064248311,0.006880827705,4,0,0.9763675166,43,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
762,dec,258,914,2.088333163,0.006961110543,4,0,0.9763675166,42,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
763,back,257,906,2.064044631,0.00688014877,3,0,0.9763675166,43,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
764,dec,258,915,2.084420072,0.006948066908,3,0,0.9763675166,42,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
765,back,257,903,2.075355918,0.006917853061,4,0,0.9763675166,43,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
766,dec,258,906,2.099511131,0.006998370437,2,0,0.9763675166,42,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
767,back,257,897,2.079705843,0.006932352808,3,0,0.9763675166,43,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
768,dec,257,897,2.079619839,0.006932066131,0,1,0.9763675166,43,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
769,back,256,894,2.055969069,0.00685323023,3,0,0.9763675166,44,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
770,dec,257,897,2.079771176,0.006932570586,3,0,0.9763675166,43,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
771,back,256,894,2.055913983,0.006853046609,3,0,0.9763675166,44,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
772,dec,257,897,2.079834265,0.006932780884,3,0,0.9763675166,43,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
773,back,256,894,2.056078566,0.006853595222,3,0,0.9763675166,44,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
774,dec,257,897,2.079948228,0.00693316076,2,0,0.9763675166,43,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
775,back,256,894,2.055727768,0.006852425893,2,0,0.9763675166,44,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
776,dec,257,897,2.079707478,0.006932358259,2,0,0.9763675166,43,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
777,dec,256,894,2.055919394,0.006853064646,2,0,0.9763675166,44,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
778,back,255,890,2.031797135,0.006772657118,4,0,0.9758391001,45,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
779,dec,256,894,2.055949199,0.006853163998,4,0,0.9758391001,44,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
780,back,255,888,2.031489475,0.006771631585,3,0,0.9758391001,45,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
781,dec,256,894,2.05613981,0.006853799366,3,0,0.9758391001,44,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
782,back,255,888,2.031181451,0.006770604835,3,0,0.9758391001,45,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
783,dec,256,894,2.055806559,0.006852688531,3,0,0.9758391001,44,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
784,back,255,888,2.031433716,0.006771445719,4,0,0.9758391001,45,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
785,dec,256,894,2.055885932,0.006852953107,3,0,0.9758391001,44,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
786,back,255,890,2.031900942,0.006773003141,4,0,0.9758391001,45,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
787,dec,256,894,2.056147985,0.006853826615,4,0,0.9758391001,44,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
788,back,255,888,2.031478193,0.006771593976,3,0,0.9758391001,45,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
789,dec,256,894,2.056094974,0.006853649914,3,0,0.9758391001,44,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
790,back,255,890,2.031765014,0.006772550046,4,0,0.9758391001,45,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
791,dec,256,894,2.056076787,0.006853589291,4,0,0.9758391001,44,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
792,back,255,888,2.031414564,0.006771381879,3,0,0.9758391001,45,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
793,dec,256,894,2.056067712,0.006853559041,3,0,0.9758391001,44,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
794,back,255,890,2.031740223,0.00677246741,4,0,0.9758391001,45,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
795,dec,256,894,2.056071852,0.006853572839,4,0,0.9758391001,44,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
796,dec,255,888,2.031399609,0.00677133203,3,0,0.9758391001,45,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
797,back,254,881,2.007395328,0.006691317759,4,0,0.9758391001,46,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
798,dec,255,888,2.031194074,0.006770646912,4,0,0.9758391001,45,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
799,back,254,884,2.008077319,0.006693591062,3,0,0.9758391001,46,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
800,dec,255,890,2.032031697,0.006773438992,3,0,0.9758391001,45,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
801,back,254,884,2.010389617,0.006701298723,3,0,0.9758391001,46,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
802,dec,255,887,2.033992198,0.006779973993,2,0,0.9758391001,45,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
803,back,254,882,2.010358491,0.00670119497,4,0,0.9758391001,46,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
804,dec,255,886,2.030979716,0.006769932388,4,0,0.9758391001,45,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
805,back,254,884,2.023319439,0.006744398131,3,0,0.9758391001,46,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
806,dec,254,884,2.023186773,0.00674395591,0,1,0.9758391001,46,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
807,back,253,880,2.002747222,0.006675824075,3,0,0.9758391001,47,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
808,dec,254,884,2.019777868,0.006732592894,3,0,0.9758391001,46,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
809,back,253,880,2.00300018,0.006676667267,2,0,0.9758391001,47,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
810,dec,254,886,2.014864161,0.006716213869,3,0,0.9758391001,46,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
811,back,253,880,2.002859652,0.006676198841,3,0,0.9758391001,47,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
812,dec,254,887,2.021880738,0.00673960246,3,0,0.9758391001,46,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
813,back,253,880,2.002697267,0.006675657555,2,0,0.9758391001,47,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
814,dec,254,888,2.023959271,0.006746530902,3,0,0.9758391001,46,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
815,dec,253,880,2.002830035,0.006676100118,3,0,0.9758391001,47,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
816,back,252,877,1.979055879,0.006596852929,3,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
817,dec,253,880,2.002820237,0.006676067456,4,0,0.9758391001,47,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
818,back,252,877,1.979040978,0.006596803258,3,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
819,dec,253,880,2.003053444,0.006676844814,4,0,0.9758391001,47,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
820,back,252,877,1.979561796,0.00659853932,3,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
821,dec,253,880,2.002913595,0.006676378651,3,0,0.9758391001,47,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
822,back,252,877,1.979037547,0.006596791824,3,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
823,dec,253,880,2.002553325,0.006675177751,3,0,0.9758391001,47,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
824,back,252,877,1.97915847,0.0065971949,3,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
825,dec,253,880,2.002884392,0.006676281306,4,0,0.9758391001,47,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
826,back,252,877,1.9795318,0.006598439335,3,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
827,dec,253,880,2.002893243,0.006676310809,3,0,0.9758391001,47,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
828,back,252,877,1.979046655,0.006596822184,3,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
829,dec,253,880,2.002608491,0.006675361637,3,0,0.9758391001,47,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
830,back,252,877,1.97918704,0.006597290135,3,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
831,dec,253,880,2.002855402,0.006676184672,4,0,0.9758391001,47,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
832,back,252,877,1.979540681,0.006598468936,3,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
833,dec,253,880,2.002902879,0.00667634293,3,0,0.9758391001,47,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
834,dec,252,877,1.979037153,0.006596790511,3,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
835,back,251,874,1.956301493,0.006521004978,2,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
836,dec,252,877,1.979368606,0.006597895355,2,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
837,back,251,874,1.9562287,0.006520762334,2,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
838,dec,252,877,1.978943761,0.006596479202,3,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
839,back,251,871,1.956287398,0.006520957992,2,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
840,dec,252,877,1.979464674,0.006598215581,3,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
841,back,251,874,1.955866002,0.006519553339,3,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
842,dec,252,877,1.979330744,0.006597769147,4,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
843,back,251,871,1.956171125,0.006520570418,3,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
844,dec,252,877,1.979331186,0.006597770619,3,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
845,back,251,874,1.955908907,0.006519696355,3,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
846,dec,252,877,1.9789863,0.006596620999,3,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
847,back,251,871,1.956172919,0.006520576397,3,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
848,dec,252,877,1.979436983,0.006598123277,2,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
849,back,251,874,1.955930098,0.006519766994,3,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
850,dec,252,877,1.979289452,0.006597631506,4,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
851,back,251,871,1.95612503,0.006520416767,3,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
852,dec,252,877,1.979334115,0.006597780383,3,0,0.9758391001,48,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
853,dec,251,874,1.955901457,0.006519671525,3,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
854,back,250,867,1.933008969,0.00644336323,4,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
855,dec,251,874,1.955918522,0.006519728407,4,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
856,back,250,868,1.933384818,0.00644461606,3,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
857,dec,251,874,1.95614377,0.006520479234,4,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
858,back,249,865,1.933152058,0.006443840194,4,1,0.9758391001,51,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
859,dec,251,870,1.955189222,0.006517297408,4,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
860,back,250,868,1.955167007,0.006517223355,0,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
861,dec,251,871,1.978756062,0.00659585354,3,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
862,back,250,868,1.955765381,0.006519217935,3,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
863,dec,251,871,1.978358784,0.006594529281,3,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
864,back,250,868,1.956035571,0.00652011857,3,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
865,dec,251,871,1.97822547,0.006594084901,3,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
866,back,250,868,1.956293421,0.006520978072,4,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
867,dec,251,871,1.978176039,0.006593920131,3,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
868,back,250,868,1.955963426,0.006519878087,3,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
869,dec,251,871,1.978319726,0.006594399086,3,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
870,back,250,868,1.955982102,0.006519940338,3,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
871,dec,251,871,1.978526718,0.006595089061,4,0,0.9758391001,49,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
872,dec,250,868,1.955918571,0.006519728569,3,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
873,back,249,865,1.933338045,0.00644446015,3,0,0.9758391001,51,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
874,dec,250,868,1.956383776,0.006521279254,3,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
875,back,249,865,1.933370651,0.006444568837,3,0,0.9758391001,51,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
876,dec,250,868,1.95634864,0.006521162132,3,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
877,back,249,865,1.933317155,0.006444390516,3,0,0.9758391001,51,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
878,dec,250,868,1.956368187,0.006521227289,3,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
879,back,249,865,1.933357808,0.006444526027,3,0,0.9758391001,51,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
880,dec,250,868,1.956384435,0.00652128145,3,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
881,back,249,865,1.933381922,0.006444606407,3,0,0.9758391001,51,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
882,dec,250,868,1.956394347,0.006521314491,3,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
883,back,249,865,1.93337775,0.006444592499,3,0,0.9758391001,51,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
884,dec,250,868,1.956392002,0.006521306675,3,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
885,back,249,865,1.933373321,0.006444577737,3,0,0.9758391001,51,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
886,dec,250,868,1.956389549,0.006521298496,3,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
887,back,249,865,1.933372771,0.006444575904,3,0,0.9758391001,51,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
888,dec,250,868,1.956389566,0.006521298555,3,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
889,back,249,865,1.93337298,0.006444576599,3,0,0.9758391001,51,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
890,dec,250,868,1.956389169,0.006521297229,3,0,0.9758391001,50,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
891,dec,249,865,1.933372337,0.006444574455,3,0,0.9758391001,51,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
892,back,248,859,1.911070721,0.006370235736,3,0,0.9758391001,52,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
893,dec,249,862,1.920130221,0.006400434069,2,0,0.9758391001,51,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
894,back,248,859,1.910937223,0.006369790744,3,0,0.9758391001,52,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
895,dec,249,862,1.932611767,0.006442039223,3,0,0.9758391001,51,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
896,back,248,859,1.91094422,0.006369814067,4,0,0.9758391001,52,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
897,dec,249,865,1.933032317,0.006443441056,3,0,0.9758391001,51,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
898,back,248,859,1.911244413,0.006370814711,3,0,0.9758391001,52,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
899,dec,249,865,1.933112015,0.006443706717,2,0,0.9758391001,51,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
900,back,248,859,1.911055287,0.006370184291,3,0,0.9758391001,52,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
901,dec,249,865,1.933003698,0.006443345659,3,0,0.9758391001,51,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
902,back,248,859,1.911305081,0.006371016936,2,0,0.9758391001,52,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
903,dec,249,865,1.933336019,0.006444453398,3,0,0.9758391001,51,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
904,back,248,859,1.911090428,0.006370301426,2,0,0.9758391001,52,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
