seed	solutions	b	t	mean_c1	mean_v1	mean_core_fraction	ess	seconds
57	8	1.0	0.95	48.958790988615334	18.499135175869526	0.4124217717388372	7.87691199952205	1.7801361589808948
57	8	1.0	0.9	48.62897513420572	18.496182936384574	0.370464517191455	7.466268848378486	1.7801361589808948
57	8	1.0	0.8	47.86997499724364	18.48177430655584	0.2764230765127023	5.876991409789572	1.7801361589808948
57	8	0.8	1.0	49.25966850828729	18.397790055248617	0.44751381215469616	7.83568524276489	1.7801361589808948
57	8	0.8	0.95	48.96139813792969	18.401245199213076	0.4107249638295221	7.726496829679193	1.7801361589808948
57	8	0.8	0.9	48.622883509250194	18.40310663597637	0.3693869873622872	7.314465835971944	1.7801361589808948
57	8	0.8	0.8	47.842769723518835	18.399434750302277	0.27598999121995543	5.68471377778562	1.7801361589808948
57	8	0.6	1.0	49.292682926829265	18.292682926829272	0.45121951219512196	7.356673960612689	1.7801361589808948
57	8	0.6	0.95	48.98718474883182	18.299372501753155	0.4151849801594934	7.290468750099507	1.7801361589808948
57	8	0.6	0.9	48.638850942781524	18.30500232609027	0.374281494334683	6.919441941666357	1.7801361589808948
57	8	0.6	0.8	47.83201468936663	18.3102798640504	0.2806127633849819	5.338700010563872	1.7801361589808948
58	2	1.0	1.0	56.5	20.0	1.0	2.0	1.8064232649630867
58	2	1.0	0.95	56.48717948717949	20.0	1.0	1.998685939553219	1.8064232649630867
58	2	1.0	0.9	56.47368421052631	20.0	1.0	1.9944751381215469	1.8064232649630867
58	2	1.0	0.8	56.44444444444444	20.000000000000004	1.0	1.975609756097561	1.8064232649630867
58	2	0.8	1.0	56.5	20.0	1.0	2.0	1.8064232649630867
58	2	0.8	0.95	56.48717948717949	20.0	1.0	1.9986859395532197	1.8064232649630867
58	2	0.8	0.9	56.473684210526315	19.999999999999996	1.0	1.994475138121547	1.8064232649630867
58	2	0.8	0.8	56.444444444444436	20.000000000000004	1.0	1.975609756097561	1.8064232649630867
58	2	0.6	1.0	56.5	20.0	1.0	2.0	1.8064232649630867
58	2	0.6	0.95	56.48717948717948	20.000000000000004	1.0	1.9986859395532193	1.8064232649630867
58	2	0.6	0.9	56.473684210526315	20.0	1.0	1.9944751381215466	1.8064232649630867
58	2	0.6	0.8	56.44444444444445	20.0	1.0	1.975609756097561	1.8064232649630867
59	2	1.0	1.0	52.5	19.0	0.95	2.0	1.6583251369884238
59	2	1.0	0.95	51.87832168786476	19.0	0.95	1.9388304648491619	1.6583251369884238
59	2	1.0	0.9	51.26482129537037	19.0	0.9499999999999998	1.7784983485393535	1.6583251369884238
59	2	1.0	0.8	50.21351405686231	18.999999999999996	0.95	1.4017607742836342	1.6583251369884238
59	2	0.8	1.0	52.49999999999999	18.999999999999996	0.95	2.0	1.6583251369884238
59	2	0.8	0.95	51.87832168786476	18.999999999999996	0.9499999999999998	1.9388304648491617	1.6583251369884238
59	2	0.8	0.9	51.264821295370375	19.0	0.9499999999999998	1.7784983485393533	1.6583251369884238
59	2	0.8	0.8	50.213514056862316	19.0	0.9500000000000001	1.401760774283634	1.6583251369884238
59	2	0.6	1.0	52.50000000000001	19.0	0.9500000000000001	2.0	1.6583251369884238
59	2	0.6	0.95	51.87832168786477	18.999999999999996	0.9500000000000001	1.938830464849162	1.6583251369884238
59	2	0.6	0.9	51.26482129537037	19.0	0.9499999999999998	1.7784983485393533	1.6583251369884238
59	2	0.6	0.8	50.213514056862316	19.0	0.9499999999999998	1.4017607742836342	1.6583251369884238
60	5	1.0	1.0	50.6	20.0	1.0	5.0	1.851880185015034
60	5	1.0	0.95	47.231764272885115	20.0	1.0	4.407072569321306	1.851880185015034
60	5	1.0	0.9	45.46122236173102	20.000000000000004	1.0	3.7161434052990123	1.851880185015034
60	5	1.0	0.8	43.95888939038165	19.999999999999996	1.0	2.825231613899906	1.851880185015034
60	5	0.8	1.0	50.60000000000001	20.0	1.0	5.0	1.851880185015034
60	5	0.8	0.95	47.231764272885115	20.0	1.0	4.407072569321304	1.851880185015034
60	5	0.8	0.9	45.461222361731004	20.0	1.0	3.716143405299013	1.851880185015034
60	5	0.8	0.8	43.95888939038166	19.999999999999996	1.0	2.825231613899906	1.851880185015034
60	5	0.6	1.0	50.599999999999994	20.0	1.0	4.999999999999999	1.851880185015034
60	5	0.6	0.95	47.2317642728851	20.0	1.0	4.407072569321306	1.851880185015034
60	5	0.6	0.9	45.46122236173101	20.0	1.0	3.7161434052990145	1.851880185015034
60	5	0.6	0.8	43.958889390381664	20.000000000000004	1.0	2.8252316138999056	1.851880185015034
61	0	1.0	1.0	0.0	0.0	0.0	0.0	1.8000283400178887
62	2	1.0	1.0	55.0	19.0	0.95	2.0	1.728854356042575
62	2	1.0	0.95	53.74506227099257	19.0	0.95	1.881476840300033	1.728854356042575
62	2	1.0	0.9	52.58533412956572	18.999999999999996	0.95	1.6217647963210948	1.728854356042575
62	2	1.0	0.8	50.96962873170195	19.0	0.95	1.212300704325401	1.728854356042575
62	2	0.8	1.0	55.0	18.999999999999996	0.95	2.0	1.728854356042575
62	2	0.8	0.95	53.74506227099256	19.0	0.9499999999999998	1.881476840300033	1.728854356042575
62	2	0.8	0.9	52.58533412956573	19.0	0.95	1.6217647963210948	1.728854356042575
62	2	0.8	0.8	50.96962873170196	19.0	0.95	1.2123007043254006	1.728854356042575
62	2	0.6	1.0	55.0	19.0	0.9500000000000001	2.0	1.728854356042575
62	2	0.6	0.95	53.74506227099256	18.999999999999996	0.95	1.881476840300033	1.728854356042575
62	2	0.6	0.9	52.58533412956574	19.0	0.95	1.6217647963210948	1.728854356042575
62	2	0.6	0.8	50.96962873170196	19.0	0.9500000000000001	1.2123007043254006	1.728854356042575
63	1	1.0	1.0	59.0	20.0	1.0	1.0	1.8195333519834094
63	1	1.0	0.95	58.99999999999999	20.0	1.0	1.0	1.8195333519834094
63	1	1.0	0.9	59.0	20.0	1.0	1.0	1.8195333519834094
63	1	1.0	0.8	59.0	20.0	1.0	1.0	1.8195333519834094
63	1	0.8	1.0	59.0	20.0	1.0	1.0	1.8195333519834094
63	1	0.8	0.95	59.00000000000001	20.0	1.0	1.0	1.8195333519834094
63	1	0.8	0.9	59.00000000000001	20.0	1.0	1.0	1.8195333519834094
63	1	0.8	0.8	59.0	20.0	1.0	1.0	1.8195333519834094
63	1	0.6	1.0	58.99999999999999	20.0	1.0	1.0	1.8195333519834094
63	1	0.6	0.95	59.0	20.000000000000004	1.0	1.0	1.8195333519834094
63	1	0.6	0.9	59.0	20.0	1.0	1.0	1.8195333519834094
63	1	0.6	0.8	59.0	20.0	1.0	1.0	1.8195333519834094
64	16	1.0	1.0	47.875	18.125	0.35000000000000003	16.0	1.701809232996311
64	16	1.0	0.95	47.08038606968385	18.048538999129903	0.3094372508152286	15.440891067015844	1.701809232996311
64	16	1.0	0.9	46.446641361087984	17.994381404175964	0.283465043017348	14.214210863154126	1.701809232996311
64	16	1.0	0.8	45.46158495561378	17.942160407677388	0.27039284709560146	10.974227712022515	1.701809232996311
64	16	0.8	1.0	47.50534927627438	17.938955317809942	0.28319697923222154	15.375140816338954	1.701809232996311
64	16	0.8	0.95	46.82599513508078	17.87317238230231	0.24754751422556437	14.584226972849573	1.701809232996311
64	16	0.8	0.9	46.28410046495147	17.82733943205203	0.2248248781843898	13.451402139643463	1.701809232996311
64	16	0.8	0.8	45.42667393955895	17.78157349652923	0.2118713372622043	10.739597204825184	1.701809232996311
64	16	0.6	1.0	47.10702875399362	17.72364217252396	0.20846645367412142	13.385571799426145	1.701809232996311
64	16	0.6	0.95	46.557769076929	17.67181658914184	0.17966731782213555	12.608970930983112	1.701809232996311
64	16	0.6	0.9	46.1113740101266	17.63566029169231	0.16113230753440136	11.674217206727528	1.701809232996311
64	16	0.6	0.8	45.378926579965935	17.59620172696058	0.14849672571300276	9.518818787727765	1.701809232996311
65	2	1.0	1.0	55.0	19.0	0.95	2.0	1.8380490419804119
65	2	1.0	0.95	55.0	19.0	0.95	2.0	1.8380490419804119
65	2	1.0	0.9	55.0	19.0	0.95	2.0	1.8380490419804119
65	2	1.0	0.8	55.0	19.0	0.9499999999999998	2.0	1.8380490419804119
65	2	0.8	1.0	55.0	18.999999999999996	0.95	2.0	1.8380490419804119
65	2	0.8	0.95	55.0	19.0	0.95	2.0	1.8380490419804119
65	2	0.8	0.9	55.0	19.0	0.95	2.0	1.8380490419804119
65	2	0.8	0.8	55.0	19.0	0.95	2.0	1.8380490419804119
65	2	0.6	1.0	55.0	19.0	0.9500000000000001	2.0	1.8380490419804119
65	2	0.6	0.95	55.0	19.0	0.95	2.0	1.8380490419804119
65	2	0.6	0.9	55.0	19.0	0.95	2.0	1.8380490419804119
65	2	0.6	0.8	55.0	19.0	0.95	2.0	1.8380490419804119
66	3	1.0	1.0	45.0	19.333333333333332	0.3333333333333333	3.0	1.7322959540179
66	3	1.0	0.95	43.86120404598192	19.225821848276333	0.2258218482763296	2.8500711137876555	1.7322959540179
66	3	1.0	0.9	42.9658034723821	19.141751329876296	0.14175132987629918	2.5679938106040407	1.7322959540179
66	3	1.0	0.8	41.92523114178651	19.045548213432408	0.045548213432406545	2.158954919144773	1.7322959540179
66	3	0.8	1.0	44.50000000000001	19.285714285714285	0.28571428571428575	2.9696969696969697	1.7322959540179
66	3	0.8	0.95	43.47623350515351	19.1892026992707	0.1892026992706997	2.7419052927726013	1.7322959540179
66	3	0.8	0.9	42.70220861359503	19.11670981829153	0.11670981829152842	2.470340073155089	1.7322959540179
66	3	0.8	0.8	41.83260985047025	19.036773564781395	0.03677356478139189	2.123223076366452	1.7322959540179
66	3	0.6	1.0	43.92307692307693	19.23076923076923	0.23076923076923078	2.864406779661017	1.7322959540179
66	3	0.6	0.95	43.05303607387857	19.14894733385674	0.14894733385674216	2.600315454596708	1.7322959540179
66	3	0.6	0.9	42.42276940291455	19.09016309327688	0.09016309327688309	2.3630744643996633	1.7322959540179
66	3	0.6	0.8	41.738269749940315	19.027836081573295	0.02783608157329281	2.0869848752482802	1.7322959540179
67	3	1.0	1.0	60.333333333333336	18.666666666666668	0.85	3.0	1.7060290590161458
67	3	1.0	0.95	60.120070657753956	18.62634714988699	0.8500000000000001	2.967989172565058	1.7060290590161458
67	3	1.0	0.9	59.90479860361842	18.58341838541298	0.85	2.874308763921348	1.7060290590161458
67	3	1.0	0.8	59.4831679947959	18.491787282484957	0.8500000000000001	2.552294315434224	1.7060290590161458
67	3	0.8	1.0	60.15384615384615	18.615384615384613	0.8499999999999999	2.964912280701754	1.7060290590161458
67	3	0.8	0.95	59.93894735628063	18.572836639168383	0.8500000000000001	2.877640838142202	1.7060290590161458
67	3	0.8	0.9	59.725133843176174	18.52838909031915	0.85	2.7363986431586125	1.7060290590161458
67	3	0.8	0.8	59.31596984235778	18.43634789509758	0.8499999999999998	2.36507123965532	1.7060290590161458
67	3	0.6	1.0	59.90909090909091	18.545454545454543	0.8500000000000001	2.8139534883720927	1.7060290590161458
67	3	0.6	0.95	59.697275984950544	18.501437993048615	0.8500000000000001	2.666485988057471	1.7060290590161458
67	3	0.6	0.9	59.49077810393339	18.456608563631676	0.8499999999999999	2.4870615203059363	1.7060290590161458
67	3	0.6	0.8	59.10782686156213	18.367332064623234	0.85	2.1063140546104484	1.7060290590161458
68	4	1.0	1.0	49.5	18.0	0.0	4.0	1.670164244947955
68	4	1.0	0.95	48.611170718777664	17.999999999999993	0.0	3.8243361442882198	1.670164244947955
68	4	1.0	0.9	47.71610595171712	18.0	0.0	3.3701244034163147	1.670164244947955
68	4	1.0	0.8	46.17707515263865	17.999999999999996	0.0	2.380672041714268	1.670164244947955
68	4	0.8	1.0	49.5	18.0	0.0	4.0	1.670164244947955
68	4	0.8	0.95	48.61117071877765	17.999999999999996	0.0	3.82433614428822	1.670164244947955
68	4	0.8	0.9	47.716105951717125	18.000000000000004	0.0	3.370124403416314	1.670164244947955
68	4	0.8	0.8	46.17707515263866	18.0	0.0	2.380672041714268	1.670164244947955
68	4	0.6	1.0	49.5	18.0	0.0	4.0	1.670164244947955
68	4	0.6	0.95	48.611170718777664	17.999999999999996	0.0	3.82433614428822	1.670164244947955
68	4	0.6	0.9	47.716105951717125	18.000000000000004	0.0	3.3701244034163143	1.670164244947955
68	4	0.6	0.8	46.177075152638665	18.000000000000004	0.0	2.3806720417142673	1.670164244947955
69	0	1.0	1.0	0.0	0.0	0.0	0.0	1.8195600929902866
70	1	1.0	1.0	63.0	20.0	1.0	1.0	1.7557713669957593
70	1	1.0	0.95	63.0	20.0	1.0	1.0	1.7557713669957593
70	1	1.0	0.9	62.99999999999999	20.0	1.0	1.0	1.7557713669957593
70	1	1.0	0.8	63.0	20.0	1.0	1.0	1.7557713669957593
70	1	0.8	1.0	63.0	20.0	1.0	1.0	1.7557713669957593
70	1	0.8	0.95	63.0	20.0	1.0	1.0	1.7557713669957593
70	1	0.8	0.9	63.0	20.0	1.0	1.0	1.7557713669957593
70	1	0.8	0.8	63.0	20.0	1.0	1.0	1.7557713669957593
70	1	0.6	1.0	62.99999999999999	20.0	1.0	1.0	1.7557713669957593
70	1	0.6	0.95	63.00000000000001	20.0	1.0	1.0	1.7557713669957593
70	1	0.6	0.9	63.0	20.0	1.0	1.0	1.7557713669957593
70	1	0.6	0.8	63.0	20.0	1.0	1.0	1.7557713669957593
71	1	1.0	1.0	60.0	20.0	1.0	1.0	1.849785658007022
71	1	1.0	0.95	60.0	20.0	1.0	1.0	1.849785658007022
71	1	1.0	0.9	60.0	20.0	1.0	1.0	1.849785658007022
71	1	1.0	0.8	60.0	20.0	1.0	1.0	1.849785658007022
71	1	0.8	1.0	60.0	20.0	1.0	1.0	1.849785658007022
71	1	0.8	0.95	60.0	20.0	1.0	1.0	1.849785658007022
71	1	0.8	0.9	59.99999999999999	20.0	1.0	1.0	1.849785658007022
71	1	0.8	0.8	59.99999999999999	20.0	1.0	1.0	1.849785658007022
71	1	0.6	1.0	60.0	20.0	1.0	1.0	1.849785658007022
71	1	0.6	0.95	60.0	20.000000000000004	1.0	1.0	1.849785658007022
71	1	0.6	0.9	60.0	20.0	1.0	1.0	1.849785658007022
71	1	0.6	0.8	60.0	20.0	1.0	1.0	1.849785658007022
72	1	1.0	1.0	57.0	20.0	1.0	1.0	1.727874353993684
72	1	1.0	0.95	57.0	20.0	1.0	1.0	1.727874353993684
72	1	1.0	0.9	56.99999999999999	20.0	1.0	1.0	1.727874353993684
72	1	1.0	0.8	57.0	20.0	1.0	1.0	1.727874353993684
72	1	0.8	1.0	57.0	20.0	1.0	1.0	1.727874353993684
72	1	0.8	0.95	56.99999999999999	20.0	1.0	1.0	1.727874353993684
72	1	0.8	0.9	57.0	20.0	1.0	1.0	1.727874353993684
72	1	0.8	0.8	56.99999999999999	20.0	1.0	1.0	1.727874353993684
72	1	0.6	1.0	56.99999999999999	20.0	1.0	1.0	1.727874353993684
72	1	0.6	0.95	57.0	20.0	1.0	1.0	1.727874353993684
72	1	0.6	0.9	57.0	20.0	1.0	1.0	1.727874353993684
72	1	0.6	0.8	57.0	20.0	1.0	1.0	1.727874353993684
73	0	1.0	1.0	0.0	0.0	0.0	0.0	1.9168007780099288
74	4	1.0	1.0	58.0	19.5	0.975	4.0	1.7448873899993487
74	4	1.0	0.95	57.5439380179872	19.438169134826897	0.9719084567413447	3.9140748882145417	1.7448873899993487
74	4	1.0	0.9	57.134599664495184	19.37897683825806	0.9689488419129029	3.7045079531653466	1.7448873899993487
74	4	1.0	0.8	56.48327226965884	19.274126861719427	0.9637063430859713	3.18566909346608	1.7448873899993487
74	4	0.8	1.0	57.722222222222214	19.444444444444443	0.9722222222222223	3.9512195121951224	1.7448873899993487
74	4	0.8	0.95	57.29062954185807	19.38420462991915	0.9692102314959574	3.777380813500443	1.7448873899993487
74	4	0.8	0.9	56.91138784959898	19.328045824479442	0.966402291223972	3.524096917575482	1.7448873899993487
74	4	0.8	0.8	56.32371292653694	19.232022192469742	0.961601109623487	3.008830093793546	1.7448873899993487
74	4	0.6	1.0	57.37500000000001	19.375	0.96875	3.7647058823529407	1.7448873899993487
74	4	0.6	0.95	56.9834893195345	19.31877188053694	0.965938594026847	3.523327816315859	1.7448873899993487
74	4	0.6	0.9	56.648293345349344	19.26801463918019	0.9634007319590092	3.2579626710925838	1.7448873899993487
74	4	0.6	0.8	56.14450309155372	19.184732132980756	0.9592366066490375	2.79429437222847	1.7448873899993487
75	3	1.0	1.0	55.0	20.0	1.0	3.0	1.843870914017316
75	3	1.0	0.95	54.45667550012279	20.0	1.0	2.918936608558442	1.843870914017316
75	3	1.0	0.9	53.90819181424786	20.0	1.0	2.6945448916929218	1.843870914017316
75	3	1.0	0.8	52.889584053518476	20.0	1.0	2.0804933802897754	1.843870914017316
75	3	0.8	1.0	55.00000000000001	20.0	1.0	2.9999999999999996	1.843870914017316
75	3	0.8	0.95	54.456675500122806	20.000000000000004	1.0	2.918936608558441	1.843870914017316
75	3	0.8	0.9	53.90819181424786	20.0	1.0	2.694544891692922	1.843870914017316
75	3	0.8	0.8	52.889584053518476	20.0	1.0	2.080493380289775	1.843870914017316
75	3	0.6	1.0	54.99999999999999	20.0	1.0	3.0000000000000004	1.843870914017316
75	3	0.6	0.95	54.456675500122806	20.000000000000004	1.0	2.9189366085584414	1.843870914017316
75	3	0.6	0.9	53.90819181424786	19.999999999999996	1.0	2.6945448916929227	1.843870914017316
75	3	0.6	0.8	52.889584053518476	20.0	1.0	2.0804933802897754	1.843870914017316
76	1	1.0	1.0	59.0	20.0	1.0	1.0	1.7971753859892488
76	1	1.0	0.95	58.99999999999999	20.0	1.0	1.0	1.7971753859892488
76	1	1.0	0.9	59.0	20.0	1.0	1.0	1.7971753859892488
76	1	1.0	0.8	59.0	20.0	1.0	1.0	1.7971753859892488
76	1	0.8	1.0	59.0	20.0	1.0	1.0	1.7971753859892488
76	1	0.8	0.95	59.00000000000001	20.0	1.0	1.0	1.7971753859892488
76	1	0.8	0.9	59.00000000000001	20.0	1.0	1.0	1.7971753859892488
76	1	0.8	0.8	59.0	20.0	1.0	1.0	1.7971753859892488
76	1	0.6	1.0	58.99999999999999	20.0	1.0	1.0	1.7971753859892488
76	1	0.6	0.95	59.0	20.000000000000004	1.0	1.0	1.7971753859892488
76	1	0.6	0.9	59.0	20.0	1.0	1.0	1.7971753859892488
76	1	0.6	0.8	59.0	20.0	1.0	1.0	1.7971753859892488
77	0	1.0	1.0	0.0	0.0	0.0	0.0	1.6938783929799683
78	3	1.0	1.0	52.666666666666664	20.0	1.0	3.0	1.792217274021823
78	3	1.0	0.95	52.52216150714074	19.999999999999996	1.0	2.9784613400695514	1.792217274021823
78	3	1.0	0.9	52.37881929501975	20.0	1.0	2.9161985414640372	1.792217274021823
78	3	1.0	0.8	52.10354815351195	20.000000000000004	1.0	2.700745297460494	1.792217274021823
78	3	0.8	1.0	52.66666666666668	20.0	1.0	2.9999999999999996	1.792217274021823
78	3	0.8	0.95	52.52216150714074	19.999999999999996	1.0	2.9784613400695514	1.792217274021823
78	3	0.8	0.9	52.37881929501975	19.999999999999996	1.0	2.9161985414640372	1.792217274021823
78	3	0.8	0.8	52.10354815351195	20.000000000000004	1.0	2.7007452974604935	1.792217274021823
78	3	0.6	1.0	52.66666666666666	20.0	1.0	3.0000000000000004	1.792217274021823
78	3	0.6	0.95	52.52216150714075	20.000000000000004	1.0	2.9784613400695514	1.792217274021823
78	3	0.6	0.9	52.37881929501976	20.0	1.0	2.9161985414640363	1.792217274021823
78	3	0.6	0.8	52.10354815351195	20.0	1.0	2.7007452974604944	1.792217274021823
79	1	1.0	1.0	49.0	20.0	1.0	1.0	1.8684204209712334
79	1	1.0	0.95	49.0	20.0	1.0	1.0	1.8684204209712334
79	1	1.0	0.9	49.0	20.0	1.0	1.0	1.8684204209712334
79	1	1.0	0.8	49.0	20.0	1.0	1.0	1.8684204209712334
79	1	0.8	1.0	49.0	20.0	1.0	1.0	1.8684204209712334
79	1	0.8	0.95	49.0	20.0	1.0	1.0	1.8684204209712334
79	1	0.8	0.9	49.0	20.0	1.0	1.0	1.8684204209712334
79	1	0.8	0.8	49.0	20.0	1.0	1.0	1.8684204209712334
79	1	0.6	1.0	49.0	20.0	1.0	1.0	1.8684204209712334
79	1	0.6	0.95	49.0	20.0	1.0	1.0	1.8684204209712334
79	1	0.6	0.9	48.99999999999999	20.0	1.0	1.0	1.8684204209712334
79	1	0.6	0.8	49.0	20.0	1.0	1.0	1.8684204209712334
80	1	1.0	1.0	57.0	20.0	1.0	1.0	1.873965347011108
80	1	1.0	0.95	57.0	20.0	1.0	1.0	1.873965347011108
80	1	1.0	0.9	56.99999999999999	20.0	1.0	1.0	1.873965347011108
80	1	1.0	0.8	57.0	20.0	1.0	1.0	1.873965347011108
80	1	0.8	1.0	57.0	20.0	1.0	1.0	1.873965347011108
80	1	0.8	0.95	56.99999999999999	20.0	1.0	1.0	1.873965347011108
80	1	0.8	0.9	57.0	20.0	1.0	1.0	1.873965347011108
80	1	0.8	0.8	56.99999999999999	20.0	1.0	1.0	1.873965347011108
80	1	0.6	1.0	56.99999999999999	20.0	1.0	1.0	1.873965347011108
80	1	0.6	0.95	57.0	20.0	1.0	1.0	1.873965347011108
80	1	0.6	0.9	57.0	20.0	1.0	1.0	1.873965347011108
80	1	0.6	0.8	57.0	20.0	1.0	1.0	1.873965347011108
81	6	1.0	1.0	52.833333333333336	19.333333333333332	0.9249999999999999	6.0	1.7133236640365794
81	6	1.0	0.95	52.77416700946112	19.347822112527997	0.9256855889208829	5.981603716054307	1.7133236640365794
81	6	1.0	0.9	52.71032543190037	19.363599839292892	0.9265066291683407	5.921146586853017	1.7133236640365794
81	6	1.0	0.8	52.567251461988306	19.399610136452242	0.9286549707602341	5.64534397322865	1.7133236640365794
81	6	0.8	1.0	52.902654867256636	19.20353982300885	0.913716814159292	5.822617419060648	1.7133236640365794
81	6	0.8	0.95	52.84560348491547	19.22138639134178	0.9145318271327998	5.856506427025006	1.7133236640365794
81	6	0.8	0.9	52.783866564928175	19.240722630012147	0.9154880761749188	5.855613307762395	1.7133236640365794
81	6	0.8	0.8	52.64478114478115	19.28451178451179	0.917929292929293	5.714313477796131	1.7133236640365794
81	6	0.6	1.0	53.01219512195121	19.024390243902438	0.899390243902439	5.101669195751139	1.7133236640365794
81	6	0.6	0.95	52.95815259769851	19.045969018677233	0.900307770985306	5.2125043174107795	1.7133236640365794
81	6	0.6	0.9	52.89937955219854	19.069328297814945	0.9013690315619098	5.30539214370968	1.7133236640365794
81	6	0.6	0.8	52.76580865942569	19.122154441303376	0.9040321380746914	5.399583494754416	1.7133236640365794
82	0	1.0	1.0	0.0	0.0	0.0	0.0	1.7919349260046147
83	4	1.0	1.0	55.5	19.5	0.975	4.0	1.7908524820231833
83	4	1.0	0.95	53.90421731970573	19.414007756246065	0.9707003878123035	3.706134596032098	1.7908524820231833
83	4	1.0	0.9	52.46962102408842	19.333801976743246	0.9666900988371621	3.0694419686669474	1.7908524820231833
83	4	1.0	0.8	50.30813052985117	19.1990938434984	0.95995469217492	1.936802899568266	1.7908524820231833
83	4	0.8	1.0	55.11111111111111	19.444444444444443	0.9722222222222223	3.9512195121951224	1.7908524820231833
83	4	0.8	0.95	53.55747892246202	19.361106372833444	0.9680553186416719	3.5491874528183667	1.7908524820231833
83	4	0.8	0.9	52.17519863492511	19.28614471574463	0.9643072357872315	2.8929159918023073	1.7908524820231833
83	4	0.8	0.8	50.11481794193264	19.16588022094852	0.958294011047426	1.8272897684148586	1.7908524820231833
83	4	0.6	1.0	54.62499999999999	19.374999999999996	0.96875	3.764705882352942	1.7908524820231833
83	4	0.6	0.95	53.141923209968425	19.297705629648718	0.9648852814824359	3.2915169129566393	1.7908524820231833
83	4	0.6	0.9	51.835406997685205	19.231143671880048	0.9615571835940023	2.6640557978450774	1.7908524820231833
83	4	0.6	0.8	49.904778315400826	19.129792675117905	0.9564896337558951	1.7099033857732775	1.7908524820231833
84	14	1.0	1.0	52.285714285714285	18.0	0.45000000000000007	14.0	1.7294916410464793
84	14	1.0	0.95	51.05482919851164	17.92040599702381	0.350138092375356	13.186870784043375	1.7294916410464793
84	14	1.0	0.9	49.91269618211597	17.836035444148713	0.256503612636381	11.336458314521902	1.7294916410464793
84	14	1.0	0.8	48.18306633627	17.678864041160573	0.1160395993285424	7.912842510745824	1.7294916410464793
84	14	0.8	1.0	51.92932862190813	17.90459363957597	0.4197879858657244	13.706828683895258	1.7294916410464793
84	14	0.8	0.95	50.68835470481209	17.817038222092275	0.31978665768426756	12.418546878298864	1.7294916410464793
84	14	0.8	0.9	49.56897590874965	17.728614911571903	0.22904843349852935	10.407421954558416	1.7294916410464793
84	14	0.8	0.8	47.94119685377543	17.575283442642142	0.09920010624871002	7.233884153952673	1.7294916410464793
84	14	0.6	1.0	51.414414414414416	17.78378378378378	0.37702702702702706	12.578866768759571	1.7294916410464793
84	14	0.6	0.95	50.18703370235511	17.6894209464702	0.27897744858712176	10.840310950959765	1.7294916410464793
84	14	0.6	0.9	49.124500217310924	17.599876844974638	0.19403653441128133	8.906849360993832	1.7294916410464793
84	14	0.6	0.8	47.65930208005173	17.457498619194677	0.07970709448985389	6.30481624969628	1.7294916410464793
85	14	1.0	1.0	54.785714285714285	18.285714285714285	0.8428571428571426	14.0	1.793184484995436
85	14	1.0	0.95	52.08768152511934	17.99228413511279	0.8133634852982652	12.445577844757192	1.793184484995436
85	14	1.0	0.9	50.11651044402108	17.745738682163537	0.7919649452629504	9.973508204186427	1.793184484995436
85	14	1.0	0.8	47.900962276975925	17.412661041680227	0.7697666777602007	6.311745913881516	1.793184484995436
85	14	0.8	1.0	53.38219606400589	17.976825455214275	0.8206271841088836	13.05871280476141	1.793184484995436
85	14	0.8	0.95	50.95356608951525	17.686187395865677	0.7940943004690831	10.625942468891868	1.793184484995436
85	14	0.8	0.9	49.31055004187124	17.46796693383555	0.7769370080136171	8.438422008241199	1.793184484995436
85	14	0.8	0.8	47.506411963545446	17.203659441664914	0.7612448985699841	5.524671481429317	1.793184484995436
85	14	0.6	1.0	51.59380748007358	17.578172900061308	0.7955242182709994	9.957350681531915	1.793184484995436
85	14	0.6	0.95	49.692357554298276	17.331019966632617	0.7755558788774142	7.891804012068634	1.793184484995436
85	14	0.6	0.9	48.49599300753302	17.16609910189537	0.7642391735532369	6.508789495686278	1.793184484995436
85	14	0.6	0.8	47.15576646438722	16.986252547696942	0.7551670174420783	4.668896575867822	1.793184484995436
86	3	1.0	1.0	47.666666666666664	18.666666666666668	0.9	3.0	1.8121694750152528
86	3	1.0	0.95	47.62187769164514	18.655469422911285	0.9000000000000001	2.9932448186959966	1.8121694750152528
86	3	1.0	0.9	47.57651245551602	18.644128113879006	0.9000000000000001	2.9728172885057034	1.8121694750152528
86	3	1.0	0.8	47.484848484848484	18.621212121212125	0.9	2.892430278884462	1.8121694750152528
86	3	0.8	1.0	47.61538461538461	18.615384615384613	0.9	2.964912280701754	1.8121694750152528
86	3	0.8	0.95	47.5725614591594	18.603489294210945	0.9	2.942919116599206	1.8121694750152528
86	3	0.8	0.9	47.529411764705884	18.591503267973856	0.8999999999999999	2.9092151867271485	1.8121694750152528
86	3	0.8	0.8	47.442906574394456	18.567474048442904	0.8999999999999999	2.810167894754551	1.8121694750152528
86	3	0.6	1.0	47.545454545454554	18.545454545454543	0.9	2.8139534883720927	1.8121694750152528
86	3	0.6	0.95	47.50572028951669	18.533037590473967	0.9	2.773990157705657	1.8121694750152528
86	3	0.6	0.9	47.46596356663471	18.520613614573346	0.9	2.7261038118125844	1.8121694750152528
86	3	0.6	0.8	47.38709677419355	18.495967741935484	0.9	2.611191305086185	1.8121694750152528
87	4	1.0	1.0	50.5	19.0	0.9249999999999999	4.0	1.813014744024258
